x,y,label,relevant
-10.620710372924805,-23.659482955932617,tire mark,False
4.770926475524902,4.268392562866211,tire mark,False
-4.99365758895874,1.2322273254394531,tire mark,False
-10.300186157226562,-20.88517189025879,tire mark,False
-7.575741767883301,-28.09671974182129,tire mark,False
2.651923179626465,3.4515533447265625,tire mark,False
3.093954086303711,-3.059556007385254,tire mark,False
-2.4945971965789795,-14.15290641784668,tire mark,False
-3.710749864578247,-14.404437065124512,tire mark,False
7.966285228729248,-1.6479145288467407,tire mark,False
1.613266110420227,0.7597408294677734,tire mark,False
-8.572941780090332,-11.135758399963379,tire mark,False
-13.616557121276855,-16.078149795532227,tire mark,False
2.103641986846924,-2.0243747234344482,tire mark,False
-5.8559160232543945,1.3772286176681519,tire mark,False
4.7594194412231445,0.9632384777069092,tire mark,False
-7.32509708404541,-10.307411193847656,tire mark,False
2.2137746810913086,-0.9769589900970459,tire mark,False
2.49857759475708,7.044622898101807,tire mark,False
-11.72066593170166,-12.63936710357666,tire mark,False
-3.3734068870544434,3.5438740253448486,tire mark,False
5.662622928619385,4.951601982116699,tire mark,False
